Nr,Company,Location_HQ,Region,USState,Country,Continent,Laid_Off,Date_layoffs,Percentage,Company_Size_before_Layoffs,Company_Size_after_layoffs,Industry,Stage,Money_Raised_in__mil,Year,latitude,longitude
2321,Hike,New Delhi,other,Delhi,India,Asia,,2025-09-13,100.0,,0.0,Gaming,,,2025,28.6138954,77.2090057
2322,Sorbet,Tel Aviv,other,non,Israel,Asia,,2025-09-14,,,,Fintech,,,2025,32.0852997,34.7818064
2323,Fiverr,Tel Aviv,other,non,Israel,Asia,250.0,2025-09-15,30.0,833.0,583.0,Freelance services marketplace,,,2025,32.0852997,34.7818064
2324,ZipRecruiter,Tel Aviv,other,non,Israel,Asia,80.0,2025-09-16,,,,Employment Marketplace,,,2025,32.0852997,34.7818064
2325,Google,Mountain View,San Francisco Bay Area,California,USA,North America,200.0,2025-09-16,,,,Software Development,,,2025,37.3893889,-122.0832101
2326,Olo,New York City,other,New York,USA,North America,,2025-09-17,,,,Software Development,,,2025,40.7127281,-74.0060152
2327,Gameskraft,Bengaluru,other,Karnataka,India,Asia,120.0,2025-09-18,,,,Online gaming,,,2025,12.98815675,77.62260004
2328,Agoda,Singapore,other,non,Singapore,Asia,50.0,2025-09-18,,,,Online travel agency and search engine,,,2025,1.2899175,103.8519072
2329,SoftBank,Minato,Tokyo,Tokyo,Japan,Asia,,2025-09-19,20.0,,,Venture capital fund,,,2025,35.63764305,139.7295584
2330,Snorkel AI,Redwood City,San Francisco Bay Area,California,USA,North America,31.0,2025-09-21,13.0,238.0,207.0,Software Development,,,2025,37.4863239,-122.232523
2331,Accenture,Dublin,other,non,Ireland,Europe,11000.0,2025-09-27,,,,Business Consulting and Services,,,2025,53.3493795,-6.2605593
2332,Simpl,Bengaluru,other,Karnataka,India,Asia,80.0,2025-10-01,,,,Consumer Services,,,2025,12.98815675,77.62260004
2333,Smartsheet,Bellevue,other,Washington,USA,North America,,2025-10-01,,,,Software Development,,,2025,47.59346795,-122.1908777
2334,Paycom,Oklahoma City,other,Oklahoma,USA,North America,500.0,2025-10-01,,,,HR and payroll software,,,2025,35.44319525,-97.512198
2335,Google,Mountain View,San Francisco Bay Area,California,USA,North America,100.0,2025-10-01,,,,Software Development,,,2025,37.3893889,-122.0832101
2336,Starbreeze Entertainment,Stockholm,other,non,Sweden,Europe,44.0,2025-10-02,,,,Computer Games,,,2025,59.3251172,18.0710935
2337,Texas Instruments,Dallas,other,Texas,USA,North America,163.0,2025-10-02,,,,Semiconductor Manufacturing,,,2025,32.7762719,-96.7968559
2338,Google,Sunnyvale,San Francisco Bay Area,California,USA,North America,50.0,2025-10-02,,,,Software Development,,,2025,37.3688301,-122.036349
2339,Heart Machine,Los Angeles,other,California,USA,North America,,2025-10-09,,,,Gaming,,,2025,34.0536909,-118.242766
2340,HP,Ra'anana,other,non,Israel,Asia,100.0,2025-10-12,,,,IT Services and IT Consulting,,,2025,32.1860244,34.8678359
2341,AccelerEd,Bethesda,other,Maryland,USA,North America,108.0,2025-10-15,100.0,108.0,0.0,Higher Education Industry,,,2025,38.9626279,-77.08155546
2342,Bill,San Jose,San Francisco Bay Area,California,USA,North America,,2025-10-15,6.0,,,Software Development,,,2025,37.3361663,-121.890591
2343,Tia,San Francisco,San Francisco Bay Area,California,USA,North America,72.0,2025-10-18,23.0,313.0,241.0,Healthcare,,,2025,37.7792588,-122.4193286
2344,Ludeo,El Segundo,other,California,USA,North America,25.0,2025-10-20,50.0,50.0,25.0,Computer Games,,,2025,33.91462502,-118.4071838
2345,Rovio,Espoo,other,non,Finland,Europe,36.0,2025-10-21,,,,Computer Games,,,2025,60.2047672,24.6568435
2346,Meta,Menlo Park,San Francisco Bay Area,California,USA,North America,600.0,2025-10-22,,,,Software Development,,,2025,37.4519671,-122.177992
2347,Kaseya,Miami,other,Florida,USA,North America,200.0,2025-10-23,,,,Software Development,,,2025,25.7741728,-80.19362
2348,Robin AI,London,other,England,UK,Europe,,2025-10-24,33.0,,,Legal Intelligence,,,2025,51.4893335,-0.144055085
2349,Hootsuite,Vancouver,Cascadia,British Columbia,Canada,North America,,2025-10-27,20.0,,,Social media management,,,2025,49.2608724,-123.113952
2350,Amazon,Seattle,Cascadia,Washington,USA,North America,30000.0,2025-10-28,,,,E-commerce,,,2025,47.6038321,-122.330062
2351,Chegg,Santa Clara,San Francisco Bay Area,California,USA,North America,388.0,2025-10-28,45.0,862.0,474.0,Higher Education,,,2025,37.354107,-121.955238
2352,Zepto,Bengaluru,other,Karnataka,India,Asia,150.0,2025-10-29,,,,Technology. Information and Internet,,,2025,12.98815675,77.62260004
2353,Applied Materials,Santa Clara,San Francisco Bay Area,California,USA,North America,1400.0,2025-10-29,4.0,35000.0,33600.0,Semiconductor Manufacturing,,,2025,37.354107,-121.955238
2354,NTT Data,Tokyo,Tokyo,Tokyo,Japan,Asia,108.0,2025-10-31,,,,IT Services and IT Consulting,,,2025,35.6821936,139.762221
2355,Luminar,Orlando,other,Florida,USA,North America,,2025-10-31,25.0,,,Automotive Technology,,,2025,28.5421109,-81.3790304
2356,Rockstar Games,New York City,other,New York,USA,North America,35.0,2025-11-01,,,,Computer Games,,,2025,40.7127281,-74.0060152
2357,IBM,New York City,other,New York,USA,North America,,2025-11-04,,,,IT Services and IT Consulting,,,2025,40.7127281,-74.0060152
2358,Tripadvisor,Needham,other,Massachusetts,USA,North America,,2025-11-04,,,,Travel Guidance Platform,,,2025,42.27954673,-71.2468039
2359,Porter,Bengaluru,other,Karnataka,India,Asia,350.0,2025-11-04,18.0,1944.0,1594.0,Logistic,,,2025,12.98815675,77.62260004
2360,HP,Houston,other,Texas,USA,North America,52.0,2025-11-05,,,,IT Services and IT Consulting,,,2025,29.72479255,-95.32954337
2361,MyBambu,Memphis,other,Tennessee,USA,North America,141.0,2025-11-05,100.0,141.0,0.0,Financial Services,,,2025,35.1460249,-90.0517638
2362,Indeed,Austin,other,Texas,USA,North America,,2025-11-06,,,,Recruiting Platform,,,2025,30.2711286,-97.7436995
2363,Axonius,New York City,other,New York,USA,North America,100.0,2025-11-06,11.0,909.0,809.0,Cybersecurity,,,2025,40.7127281,-74.0060152
2364,SAS,Cary,other,North Carolina,USA,North America,400.0,2025-11-09,,,,Software Development,,,2025,35.7749584,-78.79001532
2365,Sonder,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-11-10,100.0,,,Hospitality,,,2025,37.7792588,-122.4193286
2366,GamesKraft,Bengaluru,other,Karnataka,India,Asia,280.0,2025-11-10,,,,Online Gaming,,,2025,12.98815675,77.62260004
2367,Deepwatch,Tampa,other,Florida,USA,North America,80.0,2025-11-12,,,,Cybersecurity,,,2025,27.9477595,-82.458444
2368,Synopsys,Sunnyvale,San Francisco Bay Area,California,USA,North America,2000.0,2025-11-13,10.0,20000.0,18000.0,Software Development,,,2025,37.3688301,-122.036349
2369,Verizon,New York City,other,New York,USA,North America,15000.0,2025-11-13,,,,Telecommunication,,,2025,40.7127281,-74.0060152
2370,AI Fleet,Austin,other,Texas,USA,North America,,2025-11-13,,,,Transportation,,,2025,30.2711286,-97.7436995
2371,Bitdefender,Bucharest,other,non,Romania,Europe,,2025-11-13,7.0,,,Cybersecurity,,,2025,44.43917757,26.07814862
2372,Crystal Dynamics,San Mateo,San Francisco Bay Area,California,USA,North America,30.0,2025-11-14,,,,Game Studio,,,2025,37.496904,-122.3330573
2373,Flipkart,Tel Aviv,other,non,Israel,Asia,40.0,2025-11-16,,,,e-commerce,,,2025,32.0852997,34.7818064
2374,Fanatics,New York City,other,New York,USA,North America,280.0,2025-11-17,,,,Sports Platform,,,2025,40.7127281,-74.0060152
2375,Playtika,Herzliya,other,non,Israel,Asia,800.0,2025-11-17,20.0,4000.0,3200.0,Computer Games,,,2025,32.17527727,34.8295478
2376,Cisco,San Jose,San Francisco Bay Area,California,USA,North America,,2025-11-18,,,,Software Development,,,2025,37.3361663,-121.890591
2377,Couchbase,San Jose,San Francisco Bay Area,California,USA,North America,50.0,2025-11-18,,,,Software Development,,,2025,37.3361663,-121.890591
2378,PitchBook,Seattle,Cascadia,Washington,USA,North America,,2025-11-18,,,,Venture Capital and Private Equity Principals,,,2025,47.6038321,-122.330062
2379,Pipe,San Francisco,San Francisco Bay Area,California,USA,North America,200.0,2025-11-18,50.0,400.0,200.0,Finance,,,2025,37.7792588,-122.4193286
2380,Pleo,Copenhagen,other,non,Denmark,Europe,100.0,2025-11-19,,,,Financial Services,,,2025,55.6867243,12.5700724
2381,ezCater,Boston,other,Massachusetts,USA,North America,40.0,2025-11-21,,,,Business catering,,,2025,42.3554334,-71.060511
2382,TheScore,Toronto,other,Ontario,Canada,North America,,2025-11-21,,,,Spectator Sports,,,2025,43.6534817,-79.3839347
2383,Amazon,Seattle,Cascadia,Washington,USA,North America,14000.0,2025-11-22,,,,Software Development,,,2025,47.6038321,-122.330062
2384,Shopify,Ottawa,other,Ontario,Canada,North America,,2025-11-25,,,,E-commerce,,,2025,45.4208777,-75.6901106
2385,Apple,Cupertino,San Francisco Bay Area,California,USA,North America,,2025-11-25,,,,Computers and Electronics Manufacturing,,,2025,37.3228934,-122.0322895
2386,HP,Palo Alto,San Francisco Bay Area,California,USA,North America,6000.0,2025-11-26,,,,IT Services and IT Consulting,,,2025,37.4443293,-122.1598465
2387,Thunderful Group,Gothenburg,other,non,Sweden,Europe,60.0,2025-11-26,,,,Computer Games,,,2025,57.7072326,11.9670171
2388,McKinsey,New York City,other,New York,USA,North America,200.0,2025-11-26,,,,Business Consulting and Services,,,2025,40.7127281,-74.0060152
2389,Haomo.AI,Beijing,other,non,China,Asia,,2025-11-28,100.0,,0.0,Autonomous Driving Company,,,2025,39.916668,116.383331
2390,Covalen,Dublin,other,non,Ireland,Europe,400.0,2025-11-28,,,,Outsourcing and Offshoring Consulting,,,2025,53.3493795,-6.2605593
2391,TCS,Mumbai,other,Maharashtra,India,Asia,365.0,2025-12-01,,,,IT Services and IT Consulting,,,2025,19.0785451,72.878176
2392,Aqua Security,Burlington,other,Vermont,USA,North America,,2025-12-01,,,,Computer and Network Security,,,2025,44.4761601,-73.212906
2393,Eidos-Montreal,Montreal,other,Quebec,Canada,North America,,2025-12-02,,,,Gaming,,,2025,45.5031824,-73.5698065
2394,Panasonic,Kadoma,Osaka,Osaka,Japan,Asia,70.0,2025-12-02,,,,Appliances. Electrical. and Electronics Manufacturing,,,2025,34.73753566,135.5975462
2395,Outright Games,London Colney,other,England,UK,Europe,27.0,2025-12-02,,,,Computer games,,,2025,51.71608671,-0.28567614
2396,Cellebrite,Petah Tikva,other,non,Israel,Europe,20.0,2025-12-03,,,,Digital Intelligence,,,2025,32.08729285,34.86950372
2397,Modern Hydrogen,Seattle,Cascadia,Washington,USA,North America,,2025-12-03,,,,Energy,,,2025,47.6038321,-122.330062
2398,Mobileye,Jerusalem,other,non,Israel,Asia,200.0,2025-12-08,4.0,5000.0,4800.0,Autonomous-driving vehicles,,,2025,31.78847185,35.21879441
2399,Payoneer,New York City,other,New York,USA,North America,60.0,2025-12-08,6.0,1000.0,940.0,Finance,,,2025,40.7127281,-74.0060152
2400,Glowmade,Guildford,other,England,UK,Europe,,2025-12-09,,,,Computer Games,,,2025,51.23546777,-0.568472361
2401,Intel,Santa Clara,San Francisco Bay Area,California,USA,North America,,2025-12-09,,,,Semiconductor Manufacturing,,,2025,37.354107,-121.955238
2402,Tenstorrent,Toronto,other,Ontario,Canada,North America,75.0,2025-12-09,7.5,1000.0,925.0,AI chip startup,,,2025,43.6534817,-79.3839347
2403,Lusha,Boston,other,Massachusetts,USA,North America,24.0,2025-12-10,8.0,300.0,276.0,Software Development,,,2025,42.3554334,-71.060511
2404,Teads,New York City,other,New York,USA,North America,180.0,2025-12-10,10.0,1800.0,1620.0,Advertising Services,,,2025,40.7127281,-74.0060152
2405,SE Ranking,Wilmington,other,Delaware,USA,North America,36.0,2025-12-10,15.0,240.0,204.0,SEO Software,,,2025,39.7459468,-75.546589
2406,Believer Meats,Rehovot,other,non,Israel,Asia,,2025-12-11,100.0,,0.0,Meat Technologies,,,2025,31.89164141,34.8102965
2407,PowerSchool,Folsom,other,California,USA,North America,,2025-12-12,,,,E-Learning,,,2025,38.66714631,-121.1594617
2408,Amazon,Seattle,Cascadia,Washington,USA,North America,84.0,2025-12-15,,,,E-commerce,,,2025,47.6038321,-122.330062
2409,The Trade Desk,Ventura,other,California,USA,North America,,2025-12-17,1.0,,,Technology. Information and Internet,,,2025,34.28114428,-119.2140613
2410,Amazon,Luxembourg,other,non,Luxembourg,Europe,370.0,2025-12-19,,,,E-commerce,,,2025,49.60956709,6.13357494
2411,Yellow.ai,San Mateo,San Francisco Bay Area,California,USA,North America,100.0,2025-12-23,,,,Conversational chatbot tools,,,2025,37.496904,-122.3330573
2412,Sapiens,Holon,other,,Israel,Asia,700.0,2025-12-28,15.0,4667.0,3967.0,Insurance Software Solutions,,,2025,32.01832293,34.77142384
2413,Ubisoft,France,other,non,France,Europe,,2026-01-07,,,,Computer Games,Unknown,,2026,50.1024606,2.7247515
2414,Cloudhead Games,Qualicum Beach,other,British Columbia,Canada,North America,,2026-01-07,70.0,,,Computer games,Unknown,,2026,49.3479861,-124.4439409
2415,TailwindCSS,Oklahoma City,other,Oklahoma,USA,North America,3.0,2026-01-08,75.0,4.0,1.0,Software Development,Unknown,,2026,35.4729886,-97.5170536
2416,Hailo,Tel Aviv-Yafo,other,non,Israel,Asia,30.0,2026-01-08,10.0,300.0,270.0,Semiconductor Manufacturing,Unknown,,2026,32.0852997,34.7818064
2417,OKX,San Jose,San Francisco Bay Area,California,USA,North America,10.0,2026-01-09,,,,Crypto Exchange,Unknown,,2026,37.3361663,-121.890591
2418,FormFactor,San Francisco,San Francisco Bay Area,California,USA,North America,200.0,2026-01-09,,,,Semiconductor test and measurement,Unknown,,2026,37.7879363,-122.4075201
2419,Amazon,,other,non,USA,Unknown,2500.0,2026-01-11,,,,Retail,Unknown,,2026,38.8939168,-77.0426534
2420,Meta,Menlo Park,San Francisco Bay Area,California,USA,North America,,2026-01-12,10.0,,,Software Development,Unknown,,2026,37.4519671,-122.177992
2421,Sapiens,Holon,other,non,Israel,Asia,,2026-01-12,10.0,,,Software,Unknown,,2026,32.0193121,34.7804076
2422,StoreDot,Herzliya,other,non,Israel,Asia,,2026-01-13,,,,Fast-charging battery developer,Unknown,,2026,32.1676842,34.8308279
2423,eToro,London,other,England,UK,Europe,105.0,2026-01-13,,,,Financial Services,Unknown,,2026,51.5074456,-0.1277653
2424,Playtika,Herzliya,other,non,Israel,Asia,500.0,2026-01-14,15.0,3333.0,2833.0,Computer Games,Unknown,,2026,32.1676842,34.8308279
2425,Ericsson,Sweden,other,non,Sweden,Europe,1600.0,2026-01-15,,,,Telecommunications,Unknown,,2026,59.3382751,18.0718928
2426,Polygon Labs,New York,other,New York,USA,North America,,2026-01-15,30.0,,,Blockchain,Unknown,,2026,40.7127281,-74.0060152
2427,Tipalti,Foster City,San Francisco Bay Area,non,USA,North America,100.0,2026-01-15,,,,Fintech,Unknown,,2026,37.5600336,-122.2688522
2428,Polygon Labs,New York,other,New York,USA,North America,60.0,2026-01-16,30.0,200.0,140.0,Crypto,Unknown,,2026,40.7127281,-74.0060152
2429,Code.org,Seattle,Cascadia,Washington,USA,North America,18.0,2026-01-21,,,,Primary and Secondary Education,Unknown,,2026,47.6038321,-122.330062
2430,Autodesk,San Francisco,San Francisco Bay Area,California,USA,North America,1000.0,2026-01-22,,,,Software Development,Unknown,,2026,37.7879363,-122.4075201
2431,Starbreeze,Stockholm,other,non,Sweden,Europe,,2026-01-23,,,,Computer Games,Unknown,,2026,59.3251172,18.0710935
2432,Vimeo,New York,other,New York,USA,North America,,2026-01-23,,,,Video Hosting Platform,Unknown,,2026,40.7127281,-74.0060152
2433,Nifty Gateway,New York,other,New York,USA,North America,,2026-01-24,100.0,,,Entertainment Providers,Unknown,,2026,40.7127281,-74.0060152
2434,Entropy,San Francisco,San Francisco Bay Area,California,USA,North America,,2026-01-25,100.0,,,Crypto,Unknown,,2026,37.7879363,-122.4075201
2435,Moon Active,Tel Aviv-Yafo,other,non,Israel,Asia,110.0,2026-01-27,5.0,2200.0,2090.0,Computer Games,Unknown,,2026,32.0852997,34.7818064
2436,Pinterest,San Francisco,San Francisco Bay Area,California,USA,North America,,2026-01-27,15.0,,,Social Networking Software,Unknown,,2026,37.7879363,-122.4075201
2437,NetEase,Hangzhou,other,non,China,Asia,,2026-01-28,,,,Online gaming,Unknown,,2026,30.2489634,120.2052342
2438,ASML,Veldhoven,other,non,Netherlands,Europe,1700.0,2026-01-29,,,,Semiconductor Manufacturing,Unknown,,2026,51.4190691,5.4045572
2439,Zillow,Seattle,Cascadia,Washington,USA,North America,200.0,2026-01-30,,,,Multiple Listing Service (MLS) Software,Unknown,,2026,47.6038321,-122.330062
2440,Zupee,Gurugram,other,Haryana,India,Asia,200.0,2026-01-30,40.0,500.0,300.0,Entertainment Providers,Unknown,,2026,28.4646148,77.0299194
2441,Amazon,Seattle,Cascadia,Washington,USA,North America,16000.0,2026-01-30,,,,Software Development,Unknown,,2026,47.6038321,-122.330062
2442,Ola Electric,Bengaluru,other,Karnataka,India,Asia,620.0,2026-01-31,5.0,12400.0,11780.0,Motor Vehicle Manufacturing,Unknown,,2026,12.9767936,77.590082
2443,Pinterest,San Francisco,San Francisco Bay Area,California,USA,North America,2.0,2026-02-04,,,,Social Networking Software,Unknown,,2026,37.7879363,-122.4075201
2444,Smartsheet,Bellevue,Cascadia,Washington,USA,North America,,2026-02-04,,,,Intelligent Work Management platform,Unknown,,2026,47.6144219,-122.192337
2445,Remitly,Israel,other,non,Israel,Asia,110.0,2026-02-04,,,,Financial Services,Unknown,,2026,-16.1606791,-67.1497938
2446,Scope3,New York,other,New York,USA,North America,,2026-02-05,,,,Adtech startup,Unknown,,2026,40.7127281,-74.0060152
2447,Angi,Denver,other,Colorado,USA,North America,350.0,2026-02-05,,,,Collection of marketplaces for home services,Unknown,,2026,39.7392364,-104.984862
2448,Western Digital,San Jose,San Francisco Bay Area,California,USA,North America,47.0,2026-02-05,,,,Computer Hardware Manufacturing,Unknown,,2026,37.3361663,-121.890591
2449,Myntra,Bengaluru,other,Karnataka,India,Asia,,2026-02-05,,,,E-commerce,Unknown,,2026,12.9767936,77.590082
2450,Gemini,New York,other,New York,USA,North America,200.0,2026-02-05,,,,Financial Services,Unknown,,2026,40.7127281,-74.0060152
2451,The Washington Post,Washington,other,District of Columbia,USA,North America,300.0,2026-02-05,,,,Newspaper Publishing,Unknown,,2026,38.8950982,-77.0363849
2452,Workday,Pleasanton,San Francisco Bay Area,non,USA,North America,400.0,2026-02-05,,,,Enterprise Cloud Platforms,Unknown,,2026,37.6624312,-121.8746789
2453,Ocado,Hatfield,other,non,UK,Europe,1000.0,2026-02-08,,,,Retail,Unknown,,2026,51.7634675,-0.2258741
2454,Block,Oakland,San Francisco Bay Area,California,USA,North America,,2026-02-08,10.0,,,Financial Services,Unknown,,2026,37.8044557,-122.271356
2455,ams OSRAM,Australia,other,non,Australia,Oceana,2000.0,2026-02-10,,,,Semiconductor Manufacturing,Unknown,,2026,-35.2965236,149.1295736
2456,Power Integrations,San Jose,San Francisco Bay Area,California,USA,North America,,2026-02-10,7.0,,,Semiconductor Manufacturing,Unknown,,2026,37.3361663,-121.890591
2457,Cycurion,McLean,other,non,USA,North America,,2026-02-11,,,,Computer and Network Security,Unknown,,2026,40.4631789,-88.8196613
2458,Fi,Bengaluru,other,Karnataka,India,Asia,,2026-02-11,,,,Fintech,Unknown,,2026,12.9767936,77.590082
2459,Salesforce,San Francisco,San Francisco Bay Area,California,USA,North America,1000.0,2026-02-11,,,,Software Development,Unknown,,2026,37.7879363,-122.4075201
2460,Glossier,New York,other,New York,USA,North America,50.0,2026-02-11,,,,Retail,Unknown,,2026,40.7127281,-74.0060152
2461,Telstra,Sydney,other,New South Wales,Australia,Oceana,650.0,2026-02-11,,,,Telecommunications,Unknown,,2026,-33.8698439,151.2082848
2462,Clari,Sunnyvale,San Francisco Bay Area,California,USA,North America,76.0,2026-02-12,,,,Revenue operations,Unknown,,2026,37.3688301,-122.036349
2463,Netflix,Los Gatos,other,California,USA,North America,50.0,2026-02-12,,,,Entertainment Providers,Unknown,,2026,37.226611,-121.9746797
2464,Hinterland,Vancouver,Cascadia,British Columbia,Canada,North America,10.0,2026-02-12,,,,Computer Games,Unknown,,2026,49.2608724,-123.113952
2465,xAI,San Francisco,San Francisco Bay Area,California,USA,North America,,2026-02-12,,,,Artificial intelligence research,Unknown,,2026,37.7879363,-122.4075201
2466,Startup Nation Central,Tel Aviv-Yafo,other,non,Israel,Asia,65.0,2026-02-13,81.0,80.0,15.0,Non-profit Organizations,Unknown,,2026,32.0852997,34.7818064
2467,Axonius,New York,other,New York,USA,North America,40.0,2026-02-15,4.0,1000.0,960.0,Cybersecurity,Unknown,,2026,40.7127281,-74.0060152
2468,Huawei,Tel Aviv-Yafo,other,non,Israel,Asia,50.0,2026-02-15,12.0,417.0,367.0,Consumer electronics and telecom equipment,Unknown,,2026,32.0852997,34.7818064
